delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_num,expected_time_hours_num,zero_hour_flag,is_delayed_flag,delayed_original_binary,computed_delayed
12042.0,ecom express,groceries,truck,two day,central,hot,231.1,1.03,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,1158.59,6.0,16,0,0,0,0
12043.0,fedex,cosmetics,scooter,express,central,foggy,142.7,27.58,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000004,yes,delayed,2,846.24,6.0,4,0,1,1,1
12044.0,ecom express,electronics,truck,standard,south,cold,88.7,34.5,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,547.0,2.0,24,0,0,0,0
12045.0,xpressbees,clothing,ev van,two day,central,cold,157.7,5.96,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,806.38,6.0,16,0,0,0,0
12046.0,blue dart,automobile parts,ev bike,standard,north,cold,228.7,5.12,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,1158.86,8.0,24,0,0,0,0
12047.0,shadowfax,cosmetics,van,express,south,hot,114.9,30.42,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,no,delivered,4,715.76,2.0,4,0,0,0,0
12048.0,amazon logistics,clothing,truck,two day,north,clear,99.0,43.93,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,626.79,3.0,16,0,0,0,0
12049.0,blue dart,clothing,ev van,express,east,hot,45.8,16.57,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,delivered,3,328.71,2.0,2,0,0,0,0
12050.0,amazon logistics,furniture,scooter,two day,east,clear,229.5,21.01,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,4,1210.53,8.0,16,0,0,0,0
12051.0,delhivery,electronics,ev bike,express,west,hot,199.4,3.75,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,failed,2,1058.25,8.0,5,0,0,1,1
12052.0,amazon logistics,groceries,ev van,express,south,cold,163.4,43.69,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000005,yes,failed,1,998.07,8.0,5,0,0,1,1
12053.0,amazon logistics,documents,van,express,east,cold,92.9,5.46,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,5,530.88,2.0,3,0,0,0,0
12054.0,blue dart,clothing,ev van,two day,east,rainy,166.7,18.23,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,3,888.19,7.0,16,0,0,0,0
12055.0,xpressbees,documents,bike,express,south,hot,17.1,8.61,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,4,161.33,1.0,2,0,0,0,0
12056.0,blue dart,documents,van,two day,central,cold,46.4,18.89,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,4,288.67,1.0,16,0,0,0,0
12057.0,shadowfax,electronics,scooter,two day,central,clear,89.5,46.69,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,4,587.57,1.0,16,0,0,0,0
12058.0,ecom express,pharmacy,bike,same day,north,foggy,30.5,33.88,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,354.14,4.0,8,0,0,0,0
12059.0,blue dart,documents,truck,express,south,rainy,9.8,12.37,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,failed,1,136.11,3.0,2,0,0,1,1
12060.0,blue dart,electronics,truck,same day,south,foggy,68.6,45.42,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,579.26,3.0,8,0,0,0,0
12061.0,dhl,electronics,van,express,south,cold,264.6,28.42,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000007,yes,delayed,2,1458.26,10.0,7,0,1,1,1
12062.0,dhl,automobile parts,ev van,same day,north,rainy,3.6,29.0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,201.5,5.0,8,0,0,0,0
12063.0,delhivery,clothing,scooter,same day,south,hot,240.4,17.91,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,1355.73,5.0,8,0,0,0,0
12064.0,fedex,automobile parts,ev bike,two day,west,cold,171.4,10.06,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,887.18,7.0,16,0,0,0,0
12065.0,ekart,clothing,truck,two day,south,cold,15.7,40.19,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,3,199.07,2.0,16,0,0,0,0
12066.0,blue dart,electronics,ev van,express,west,clear,126.1,44.35,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,5,813.55,3.0,4,0,0,0,0
12067.0,ekart,furniture,bike,two day,north,cold,190.4,10.05,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,5,982.15,6.0,16,0,0,0,0
12068.0,delhivery,fragile items,ev van,two day,central,stormy,25.3,2.01,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,132.53,5.0,16,0,0,0,0
12069.0,ecom express,electronics,bike,express,east,cold,33.2,27.61,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,no,delivered,5,298.83,1.0,2,0,0,0,0
12070.0,ecom express,documents,ev bike,standard,west,hot,33.2,46.74,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,4,306.22,2.0,24,0,0,0,0
12071.0,dhl,cosmetics,ev bike,express,east,hot,226.5,16.9,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,yes,delayed,2,1233.2,6.0,6,0,1,1,0
12072.0,amazon logistics,electronics,bike,same day,west,foggy,26.8,31.38,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,4,328.14,3.0,8,0,0,0,0
12073.0,fedex,clothing,bike,standard,east,clear,188.0,7.61,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,4,962.83,5.0,24,0,0,0,0
12074.0,ecom express,documents,bike,two day,north,rainy,90.7,40.27,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,574.31,7.0,16,0,0,0,0
12075.0,blue dart,fragile items,bike,two day,south,stormy,179.8,28.83,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,3,985.49,8.0,16,0,0,0,0
12076.0,ekart,fragile items,bike,standard,central,clear,8.3,28.32,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000024,no,delivered,4,126.46,,24,1,0,0,0
12077.0,xpressbees,cosmetics,ev van,express,south,clear,158.1,24.49,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,no,delivered,4,913.97,4.0,5,0,0,0,0
12078.0,blue dart,pharmacy,scooter,express,north,rainy,246.5,34.6,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,delayed,2,1386.3,9.0,6,0,1,1,1
12079.0,amazon logistics,electronics,ev bike,two day,east,hot,233.8,13.17,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,1208.51,9.0,16,0,0,0,0
12080.0,dhl,documents,bike,two day,west,cold,160.2,43.65,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,931.95,4.0,16,0,0,0,0
12081.0,dhl,automobile parts,truck,same day,central,hot,64.4,33.53,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,522.59,2.0,8,0,0,0,0
12082.0,fedex,cosmetics,van,same day,central,foggy,228.8,26.91,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,2,1324.73,10.0,8,0,1,1,1
12083.0,amazon logistics,documents,truck,two day,central,stormy,163.4,47.93,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000016,no,delivered,5,960.79,13.0,16,0,0,0,0
12084.0,delhivery,cosmetics,ev bike,same day,south,clear,87.7,30.35,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,629.55,5.0,8,0,0,0,0
12085.0,xpressbees,cosmetics,scooter,same day,west,stormy,278.6,47.01,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,1632.7206,9.0,8,0,1,1,1
12086.0,amazon logistics,cosmetics,bike,two day,south,foggy,160.1,8.75,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,826.75,6.0,16,0,0,0,0
12087.0,amazon logistics,automobile parts,scooter,same day,central,foggy,271.4,6.79,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,1477.37,9.0,8,0,1,1,1
12088.0,ecom express,furniture,ev bike,standard,south,stormy,129.7,9.4,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,676.7,7.0,24,0,0,0,0
12089.0,amazon logistics,electronics,truck,express,west,foggy,136.6,41.97,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000004,yes,delayed,3,858.91,6.0,4,0,1,1,1
12090.0,fedex,fragile items,ev van,same day,central,stormy,108.1,30.27,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,4,731.31,5.0,8,0,0,0,0
12091.0,fedex,electronics,ev van,two day,east,cold,114.4,49.52,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,5,721.13,5.0,16,0,0,0,0
12092.0,dhl,pharmacy,bike,same day,east,clear,103.1,8.54,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,5,641.12,4.0,8,0,0,0,0
12093.0,amazon logistics,fragile items,bike,express,east,cold,227.7,28.21,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,yes,delayed,3,1273.13,6.0,6,0,1,1,0
12094.0,dhl,clothing,bike,standard,south,rainy,84.8,6.13,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,442.39,8.0,24,0,0,0,0
12095.0,shadowfax,fragile items,scooter,two day,north,hot,67.7,43.76,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,469.78,4.0,16,0,0,0,0
12096.0,delhivery,fragile items,van,standard,east,hot,263.1,42.36,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,1442.58,8.0,24,0,0,0,0
12097.0,ekart,pharmacy,bike,standard,west,cold,293.5,39.75,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,3,1586.75,11.0,24,0,0,0,0
12098.0,ekart,documents,ev van,same day,west,cold,155.2,11.99,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,911.97,7.0,8,0,0,0,0
12099.0,dhl,clothing,van,same day,north,rainy,49.7,22.45,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,415.85,6.0,8,0,0,0,0
12100.0,fedex,cosmetics,ev bike,same day,west,stormy,30.7,43.24,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,3,383.22,4.0,8,0,0,0,0
12101.0,xpressbees,clothing,ev van,express,south,cold,184.4,31.84,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000005,yes,delayed,3,1067.52,7.0,5,0,1,1,1
12102.0,dhl,cosmetics,bike,same day,west,clear,234.4,4.85,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,2,1286.55,10.0,8,0,1,1,1
12103.0,blue dart,clothing,van,express,east,stormy,214.7,40.4,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000006,yes,delayed,2,1244.7,10.0,6,0,1,1,1
12104.0,fedex,groceries,ev bike,express,central,cold,268.7,19.22,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000007,yes,delayed,2,1451.16,10.0,7,0,1,1,1
12105.0,delhivery,furniture,ev van,standard,north,foggy,125.2,5.68,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,643.04,6.0,24,0,0,0,0
12106.0,amazon logistics,clothing,ev bike,same day,south,foggy,281.8,22.62,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,1576.86,7.0,8,0,0,0,0
12107.0,xpressbees,fragile items,scooter,same day,west,foggy,205.1,2.95,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,failed,2,1134.35,8.0,8,0,0,1,0
12108.0,ekart,cosmetics,scooter,express,south,hot,224.5,3.73,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,no,delivered,5,1183.69,6.0,6,0,0,0,0
12109.0,ekart,electronics,ev bike,same day,south,clear,191.4,19.49,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1115.47,8.0,8,0,1,1,0
12110.0,delhivery,fragile items,truck,standard,west,rainy,25.5,41.04,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,250.62,6.0,24,0,0,0,0
12111.0,dhl,cosmetics,scooter,same day,east,clear,263.0,3.45,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,1425.35,6.0,8,0,0,0,0
12112.0,delhivery,fragile items,van,same day,north,cold,80.3,21.26,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,565.28,3.0,8,0,0,0,0
12113.0,ecom express,pharmacy,ev van,same day,south,hot,30.4,28.78,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000008,no,delivered,5,338.34,1.0,8,0,0,0,0
12114.0,blue dart,pharmacy,scooter,same day,west,rainy,272.3,43.87,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000008,yes,delayed,2,1593.11,15.0,8,0,1,1,1
12115.0,shadowfax,groceries,scooter,two day,north,stormy,83.2,29.03,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,503.09,7.0,16,0,0,0,0
12116.0,shadowfax,documents,ev van,two day,central,hot,296.7,26.44,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,5,1562.82,11.0,16,0,0,0,0
12117.0,ekart,documents,ev bike,express,south,rainy,257.6,22.7,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,no,delivered,5,1406.1,6.0,7,0,0,0,0
12118.0,amazon logistics,documents,scooter,express,east,foggy,198.9,27.41,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000005,yes,delayed,2,1126.73,10.0,5,0,1,1,1
12119.0,delhivery,documents,scooter,same day,west,foggy,266.8,29.4,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,delayed,2,1522.2,12.0,8,0,1,1,1
12120.0,amazon logistics,cosmetics,ev van,two day,south,foggy,244.7,48.39,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,5,1368.67,10.0,16,0,0,0,0
12121.0,xpressbees,furniture,scooter,standard,east,stormy,197.2,23.56,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,3,1056.68,10.0,24,0,0,0,0
12122.0,shadowfax,groceries,ev bike,two day,central,rainy,175.8,8.79,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,3,905.37,11.0,16,0,0,0,0
12123.0,amazon logistics,cosmetics,van,express,central,rainy,221.9,20.71,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000006,yes,delayed,2,1221.63,12.0,6,0,1,1,1
12124.0,dhl,cosmetics,scooter,express,south,cold,57.7,32.55,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,delayed,3,436.15,3.0,3,0,1,1,0
12125.0,ekart,automobile parts,van,express,central,rainy,198.5,15.15,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,delayed,2,1087.95,9.0,5,0,1,1,1
12126.0,blue dart,documents,ev bike,same day,north,foggy,18.3,39.29,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,309.37,3.0,8,0,0,0,0
12127.0,ecom express,documents,ev bike,express,central,hot,262.2,44.67,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,no,delivered,3,1495.01,6.0,7,0,0,0,0
12128.0,dhl,electronics,bike,two day,east,foggy,211.4,30.08,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,5,1147.24,10.0,16,0,0,0,0
12129.0,amazon logistics,clothing,ev van,express,south,foggy,38.1,47.0,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,failed,1,381.5,3.0,2,0,0,1,1
12130.0,ekart,pharmacy,scooter,express,north,clear,289.1,5.45,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000007,yes,delayed,3,1511.85,12.0,7,0,1,1,1
12131.0,ecom express,fragile items,truck,standard,west,foggy,288.1,19.32,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000024,no,delivered,4,1498.46,14.0,24,0,0,0,0
12132.0,amazon logistics,pharmacy,scooter,same day,north,clear,170.2,4.53,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,3,964.59,4.0,8,0,0,0,0
12133.0,ekart,automobile parts,scooter,two day,west,clear,3.6,29.38,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000016,no,delivered,3,103.14,,16,1,0,0,0
12134.0,fedex,pharmacy,ev van,same day,north,foggy,259.9,35.98,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,3,1507.44,8.0,8,0,1,1,0
12135.0,amazon logistics,fragile items,ev bike,two day,east,stormy,270.2,7.13,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000016,yes,failed,1,1372.39,16.0,16,0,0,1,0
12136.0,ekart,documents,ev van,express,east,clear,42.4,2.09,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,yes,delayed,2,268.27,3.0,2,0,1,1,1
12137.0,delhivery,documents,bike,same day,central,clear,144.6,48.3,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,no,delivered,5,967.9,3.0,8,0,0,0,0
12138.0,ekart,fragile items,scooter,two day,east,stormy,279.6,42.8,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000016,no,delivered,3,1526.4,11.0,16,0,0,0,0
12139.0,shadowfax,pharmacy,bike,same day,south,stormy,253.3,9.63,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000008,yes,delayed,2,1395.39,10.0,8,0,1,1,1
12140.0,blue dart,furniture,van,standard,west,rainy,286.4,21.01,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000024,no,delivered,5,1495.03,14.0,24,0,0,0,0
12141.0,dhl,automobile parts,van,two day,central,clear,213.8,3.02,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,1078.06,5.0,16,0,0,0,0
12142.0,ecom express,cosmetics,ev van,standard,east,hot,77.1,15.42,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,5,431.76,2.0,24,0,0,0,0
12143.0,delhivery,documents,scooter,standard,west,cold,213.8,11.03,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,5,1102.09,8.0,24,0,0,0,0
12144.0,delhivery,pharmacy,truck,standard,central,stormy,130.1,22.79,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,718.87,7.0,24,0,0,0,0
12145.0,dhl,groceries,ev van,same day,east,rainy,211.9,7.79,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,1182.87,8.0,8,0,1,1,0
12146.0,delhivery,groceries,bike,two day,central,foggy,143.0,49.52,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,4,863.86,9.0,16,0,0,0,0
12147.0,delhivery,fragile items,van,same day,central,cold,255.9,5.74,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,2,1396.72,11.0,8,0,1,1,1
12148.0,blue dart,cosmetics,van,express,north,rainy,184.2,36.39,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000005,yes,delayed,2,1080.17,10.0,5,0,1,1,1
12149.0,delhivery,electronics,bike,express,east,clear,114.3,15.6,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,4,668.3,3.0,4,0,0,0,0
12150.0,amazon logistics,pharmacy,van,same day,north,hot,80.9,44.39,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,637.67,4.0,8,0,0,0,0
12151.0,blue dart,pharmacy,scooter,standard,west,stormy,217.9,2.93,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,1098.29,10.0,24,0,0,0,0
12152.0,fedex,furniture,scooter,standard,west,cold,263.5,41.15,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,1440.95,5.0,24,0,0,0,0
12153.0,xpressbees,documents,scooter,express,north,foggy,282.3,12.51,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000007,yes,failed,1,1499.03,12.0,7,0,0,1,1
12154.0,shadowfax,pharmacy,truck,express,north,hot,270.4,43.32,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,failed,2,1531.96,8.0,7,0,0,1,1
12155.0,shadowfax,automobile parts,van,same day,west,foggy,9.1,26.9,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,226.2,2.0,8,0,0,0,0
12156.0,dhl,electronics,ev bike,same day,south,hot,182.9,3.26,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,5,1024.28,6.0,8,0,0,0,0
12157.0,amazon logistics,pharmacy,van,standard,north,hot,215.8,6.84,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,5,1099.52,10.0,24,0,0,0,0
12158.0,delhivery,automobile parts,ev bike,standard,north,rainy,66.1,36.74,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,440.72,6.0,24,0,0,0,0
12159.0,delhivery,groceries,truck,standard,central,cold,92.9,25.03,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,539.59,3.0,24,0,0,0,0
12160.0,amazon logistics,groceries,van,express,east,foggy,217.1,44.32,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000006,yes,delayed,3,1268.46,10.0,6,0,1,1,1
12161.0,delhivery,documents,ev bike,same day,west,foggy,280.4,20.68,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000008,yes,delayed,2,1564.04,14.0,8,0,1,1,1
12162.0,blue dart,documents,ev bike,express,east,clear,59.6,47.42,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,delayed,2,490.26,3.0,3,0,1,1,0
12163.0,blue dart,groceries,truck,standard,central,rainy,224.0,13.43,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,1160.29,7.0,24,0,0,0,0
12164.0,delhivery,cosmetics,truck,standard,central,clear,128.3,16.11,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000024,no,delivered,3,689.83,2.0,24,0,0,0,0
12165.0,blue dart,clothing,ev bike,same day,central,cold,93.9,25.47,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,3,645.91,2.0,8,0,0,0,0
12166.0,shadowfax,documents,ev bike,express,west,foggy,89.0,11.98,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,yes,delayed,3,530.94,5.0,3,0,1,1,1
12167.0,shadowfax,automobile parts,ev bike,two day,north,clear,247.2,16.15,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,5,1284.45,7.0,16,0,0,0,0
12168.0,delhivery,automobile parts,bike,same day,east,rainy,18.4,14.53,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000008,no,delivered,4,235.59,2.0,8,0,0,0,0
12169.0,ecom express,documents,scooter,express,north,stormy,224.8,48.46,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,delayed,2,1319.38,9.0,6,0,1,1,1
12170.0,delhivery,groceries,van,standard,east,stormy,78.9,38.08,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,3,508.74,6.0,24,0,0,0,0
12171.0,xpressbees,groceries,truck,same day,east,stormy,95.6,5.75,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,595.25,9.0,8,0,1,1,1
12172.0,amazon logistics,documents,van,express,east,cold,214.0,6.33,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,no,delivered,5,1138.99,6.0,6,0,0,0,0
